npi,taxid,billing_code,billing_code_type,negotiated_type,aetna_open_access_managed,bcbs_tx_ppo,cigna_national_oap,uhc_choice_plus
1730132234,741152597,227,DRG,negotiated,95642.75,80584.28,67593.68,70214.49
1730132234,741152597,228,DRG,negotiated,41348.98,82411.77,66349.70,68922.28
1730132234,741152597,229,DRG,negotiated,38748.22,53204.39,44440.02,46163.09
1730132234,741152597,23,DRG,negotiated,131940.70,87693.25,77161.84,80153.63
1730132234,741152597,231,DRG,negotiated,217239.06,134756.53,112997.65,117378.90
1730132234,741152597,232,DRG,negotiated,154982.39,92051.70,78863.56,81921.33
1730132234,741152597,233,DRG,negotiated,154109.35,122486.68,104269.59,108312.43
1730132234,741152597,234,DRG,negotiated,135522.58,82499.90,69823.16,72530.41
1730132234,741152597,235,DRG,negotiated,119225.69,94375.49,80643.37,83770.15
1730132234,741152597,236,DRG,negotiated,112118.62,63343.72,54907.50,57036.42
1730132234,741152597,239,DRG,negotiated,88277.13,74460.18,62604.30,65031.65
1730132234,741152597,24,DRG,negotiated,73973.08,60900.88,53162.69,55223.97
1730132234,741152597,240,DRG,negotiated,73000.86,43117.64,36541.27,37958.09
1730132234,741152597,241,DRG,negotiated,44741.46,24620.10,20852.84,21661.37
1730132234,741152597,242,DRG,negotiated,54080.25,57632.42,46763.73,48576.90
1730132234,741152597,243,DRG,negotiated,27658.69,38938.53,31557.27,32780.84
1730132234,741152597,244,DRG,negotiated,32606.75,31900.68,25594.51,26586.88
1730132234,741152597,246,DRG,negotiated,58956.17,48304.80,40327.07,41890.67
1730132234,741152597,247,DRG,negotiated,41408.16,30507.65,25707.60,26704.36
1730132234,741152597,248,DRG,negotiated,48945.62,48890.77,40520.94,42092.05
1730132234,741152597,25,DRG,negotiated,86081.84,151157.61,74712.54,67920.50
1730132234,741152597,250,DRG,negotiated,66037.50,38989.55,32576.42,33839.50
1730132234,741152597,251,DRG,negotiated,71467.42,31623.31,21881.41,22729.82
