zipcode	population	latitude	longitude	state	city	county	msa	cbsa	cbsa_name	msa_name	medicarecbsacode	medicarecbsaname
77354	30215	30.209785	-95.662342	TX	MAGNOLIA	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77355	24010	30.160092	-95.728706	TX	MAGNOLIA	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77356	24498	30.450534	-95.704768	TX	MONTGOMERY	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77357	19987	30.150131	-95.181081	TX	NEW CANEY	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77358	4993	30.569806	-95.42689	TX	NEW WAVERLY	WALKER		26660	Huntsville, TX		99945	Rural Areas in TX
77359	721	30.699338	-95.29835	TX	OAKHURST	SAN JACINTO					99945	Rural Areas in TX
77360	5280	30.840285	-95.135904	TX	ONALASKA	POLK					99945	Rural Areas in TX
77362	4600	30.156545	-95.667496	TX	PINEHURST	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77363	3269	30.32792	-95.853423	TX	PLANTERSVILLE	GRIMES					99945	Rural Areas in TX
77364	2223	30.769604	-95.223646	TX	POINTBLANK	SAN JACINTO					99945	Rural Areas in TX
77365	25769	30.100161	-95.271968	TX	PORTER	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77367	143	30.849623	-95.391881	TX	RIVERSIDE	WALKER		26660	Huntsville, TX		99945	Rural Areas in TX
77368	152	30.435895	-94.822188	TX	ROMAYOR	LIBERTY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77369	1018	30.459625	-94.74373	TX	RYE	LIBERTY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77371	7665	30.491234	-94.984381	TX	SHEPHERD	SAN JACINTO					99945	Rural Areas in TX
77372	12164	30.236898	-95.182604	TX	SPLENDORA	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77373	54609	30.071907	-95.373125	TX	SPRING	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77374	510	30.376395	-94.636116	TX	THICKET	HARDIN	840	13140	Beaumont-Port Arthur, TX	Beaumont-Port Arthur, TX MSA	13140	Beaumont-Port Arthur, TX
77375	39351	30.09184	-95.590398	TX	TOMBALL	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77376	617	30.433445	-94.680544	TX	VOTAW	HARDIN	840	13140	Beaumont-Port Arthur, TX	Beaumont-Port Arthur, TX MSA	13140	Beaumont-Port Arthur, TX
77377	28708	30.057948	-95.68256	TX	TOMBALL	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77378	14685	30.454539	-95.382888	TX	WILLIS	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77379	70544	30.038541	-95.532552	TX	SPRING	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77380	23136	30.140702	-95.472433	TX	SPRING	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77381	34961	30.17724	-95.496656	TX	SPRING	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77382	35369	30.199368	-95.534951	TX	SPRING	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77383	0	30.0798	-95.4167	TX	SPRING	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77384	11857	30.228879	-95.50149	TX	CONROE	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77385	19534	30.19297	-95.416012	TX	CONROE	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77386	36407	30.111833	-95.380647	TX	SPRING	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77387	0	30.0798	-95.4156	TX	SPRING	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77388	40384	30.054922	-95.47728	TX	SPRING	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77389	21255	30.126472	-95.495	TX	SPRING	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77391	0	30.0476	-95.5324	TX	SPRING	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77393	0	30.1366	-95.4691	TX	SPRING	MONTGOMERY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77396	43317	29.949125	-95.268992	TX	HUMBLE	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77399	0	30.7153	-94.9414	TX	LIVINGSTON	POLK					99945	Rural Areas in TX
77401	17491	29.708299	-95.465848	TX	BELLAIRE	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77402	0	29.7056	-95.4586	TX	BELLAIRE	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77404	0	28.9825	-95.9693	TX	BAY CITY	MATAGORDA		13060	Bay City, TX		99945	Rural Areas in TX
77406	33682	29.5817	-95.7609	TX	RICHMOND	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77407	28595	29.667837	-95.722106	TX	RICHMOND	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77410	0	29.9695	-95.6976	TX	CYPRESS	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77411	0	29.7106	-95.5963	TX	ALIEF	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77412	106	29.591511	-96.484514	TX	ALTAIR	COLORADO					99945	Rural Areas in TX
77413	0	29.7844	-95.6849	TX	BARKER	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77414	23047	28.918118	-95.834818	TX	BAY CITY	MATAGORDA		13060	Bay City, TX		99945	Rural Areas in TX
77415	46	28.923566	-95.724902	TX	CEDAR LANE	MATAGORDA		13060	Bay City, TX		99945	Rural Areas in TX
77417	2457	29.45618	-95.979182	TX	BEASLEY	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77418	9585	29.983151	-96.270853	TX	BELLVILLE	AUSTIN		26420	Houston-The Woodlands-Sugar Land, TX		26420	Houston-The Woodlands-Sugar Land, TX
77419	1512	28.843486	-96.232773	TX	BLESSING	MATAGORDA		13060	Bay City, TX		99945	Rural Areas in TX
77420	2205	29.251706	-95.933334	TX	BOLING	WHARTON		20900	El Campo, TX		99945	Rural Areas in TX
77422	13933	28.963862	-95.574135	TX	BRAZORIA	BRAZORIA	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77423	9483	29.8271	-96.003648	TX	BROOKSHIRE	WALLER	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77426	2100	30.205958	-96.21723	TX	CHAPPELL HILL	WASHINGTON		14780	Brenham, TX		99945	Rural Areas in TX
77428	61	28.717122	-96.143634	TX	COLLEGEPORT	MATAGORDA		13060	Bay City, TX		99945	Rural Areas in TX
77429	72264	29.985744	-95.654759	TX	CYPRESS	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77430	2283	29.278321	-95.706984	TX	DAMON	BRAZORIA	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77431	0	29.1825	-95.8279	TX	DANCIGER	BRAZORIA	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77432	173	29.081667	-96.179589	TX	DANEVANG	WHARTON		20900	El Campo, TX		99945	Rural Areas in TX
77433	50539	29.960082	-95.739218	TX	CYPRESS	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77434	4816	29.559798	-96.328464	TX	EAGLE LAKE	COLORADO					99945	Rural Areas in TX
77435	4539	29.482697	-96.164538	TX	EAST BERNARD	WHARTON		20900	El Campo, TX		99945	Rural Areas in TX
77436	73	29.4044	-96.2367	TX	EGYPT	WHARTON		20900	El Campo, TX		99945	Rural Areas in TX
77437	17054	29.195521	-96.219771	TX	EL CAMPO	WHARTON		20900	El Campo, TX		99945	Rural Areas in TX
77440	37	28.844479	-96.066418	TX	ELMATON	MATAGORDA		13060	Bay City, TX		99945	Rural Areas in TX
77441	4809	29.681924	-95.920287	TX	FULSHEAR	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77442	1137	29.430788	-96.526621	TX	GARWOOD	COLORADO					99945	Rural Areas in TX
77443	84	29.350203	-96.173408	TX	GLEN FLORA	WHARTON		20900	El Campo, TX		99945	Rural Areas in TX
77444	784	29.303914	-95.778849	TX	GUY	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77445	11977	30.059349	-96.074834	TX	HEMPSTEAD	WALLER	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77446	5217	30.083672	-95.98656	TX	PRAIRIE VIEW	WALLER	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77447	11872	30.046703	-95.821434	TX	HOCKLEY	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77448	341	29.402278	-96.056058	TX	HUNGERFORD	WHARTON		20900	El Campo, TX		99945	Rural Areas in TX
77449	94382	29.832544	-95.732372	TX	KATY	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77450	71889	29.743695	-95.731768	TX	KATY	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77451	77	29.447225	-96.003521	TX	KENDLETON	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77452	0	30.0477	-96.3267	TX	KENNEY	AUSTIN		26420	Houston-The Woodlands-Sugar Land, TX		26420	Houston-The Woodlands-Sugar Land, TX
77453	301	29.2155	-96.0266	TX	LANE CITY	WHARTON		20900	El Campo, TX		99945	Rural Areas in TX
77454	217	29.535263	-96.230375	TX	LISSIE	WHARTON		20900	El Campo, TX		99945	Rural Areas in TX
77455	2045	29.171482	-96.448354	TX	LOUISE	WHARTON		20900	El Campo, TX		99945	Rural Areas in TX
77456	1303	28.970348	-96.10386	TX	MARKHAM	MATAGORDA		13060	Bay City, TX		99945	Rural Areas in TX
77457	651	28.648286	-96.043976	TX	MATAGORDA	MATAGORDA		13060	Bay City, TX		99945	Rural Areas in TX
77458	468	28.953335	-96.254819	TX	MIDFIELD	MATAGORDA		13060	Bay City, TX		99945	Rural Areas in TX
77459	56274	29.528726	-95.5292	TX	MISSOURI CITY	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77460	73	29.4044	-96.3862	TX	NADA	COLORADO					99945	Rural Areas in TX
77461	10679	29.378072	-95.750955	TX	NEEDVILLE	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77463	0	29.135067	-95.788108	TX	OLD OCEAN	BRAZORIA	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77464	221	29.594222	-95.972572	TX	ORCHARD	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77465	7161	28.709263	-96.147063	TX	PALACIOS	MATAGORDA		13060	Bay City, TX		99945	Rural Areas in TX
77466	690	29.809799	-96.007579	TX	PATTISON	WALLER	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77467	57	29.20513	-96.137056	TX	PIERCE	WHARTON		20900	El Campo, TX		99945	Rural Areas in TX
77468	131	29.174566	-95.893674	TX	PLEDGER	MATAGORDA		13060	Bay City, TX		99945	Rural Areas in TX
77469	35321	29.550312	-95.718198	TX	RICHMOND	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77470	338	29.474466	-96.579673	TX	ROCK ISLAND	COLORADO					99945	Rural Areas in TX
77471	35241	29.533493	-95.866021	TX	ROSENBERG	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77473	97	29.801817	-96.101455	TX	SAN FELIPE	AUSTIN		26420	Houston-The Woodlands-Sugar Land, TX		26420	Houston-The Woodlands-Sugar Land, TX
77474	12782	29.774142	-96.185433	TX	SEALY	AUSTIN		26420	Houston-The Woodlands-Sugar Land, TX		26420	Houston-The Woodlands-Sugar Land, TX
77475	773	29.445292	-96.653488	TX	SHERIDAN	COLORADO					99945	Rural Areas in TX
77476	313	29.677848	-95.992088	TX	SIMONTON	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77477	35897	29.627386	-95.562622	TX	STAFFORD	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77478	24739	29.630216	-95.632308	TX	SUGAR LAND	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77479	74514	29.557763	-95.633612	TX	SUGAR LAND	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77480	8097	29.086028	-95.74301	TX	SWEENY	BRAZORIA	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77481	35	29.468634	-95.577504	TX	THOMPSONS	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77482	2307	29.090538	-95.910378	TX	VAN VLECK	MATAGORDA		13060	Bay City, TX		99945	Rural Areas in TX
77483	311	28.831326	-95.9395	TX	WADSWORTH	MATAGORDA		13060	Bay City, TX		99945	Rural Areas in TX
77484	11068	30.084616	-95.932752	TX	WALLER	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77485	4054	29.630612	-96.038338	TX	WALLIS	AUSTIN		26420	Houston-The Woodlands-Sugar Land, TX		26420	Houston-The Woodlands-Sugar Land, TX
77486	6851	29.155393	-95.671736	TX	WEST COLUMBIA	BRAZORIA	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77487	0	29.6197	-95.6344	TX	SUGAR LAND	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77488	14148	29.267269	-96.147974	TX	WHARTON	WHARTON		20900	El Campo, TX		99945	Rural Areas in TX
77489	35554	29.607027	-95.513034	TX	MISSOURI CITY	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77491	0	29.7857	-95.8242	TX	KATY	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77492	0	29.7857	-95.8242	TX	KATY	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77493	23104	29.85739	-95.83253	TX	KATY	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77494	61600	29.740187	-95.83018	TX	KATY	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77496	0	29.6324	-95.6195	TX	SUGAR LAND	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77497	0	29.6156	-95.5575	TX	STAFFORD	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77498	49906	29.639836	-95.651065	TX	SUGAR LAND	FORT BEND	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77501	0	29.6908	-95.2089	TX	PASADENA	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77502	37995	29.678282	-95.203429	TX	PASADENA	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77503	24251	29.705383	-95.153102	TX	PASADENA	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77504	24529	29.646132	-95.188562	TX	PASADENA	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77505	23223	29.648254	-95.140251	TX	PASADENA	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77506	35977	29.718782	-95.203168	TX	PASADENA	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77507	0	29.615748	-95.0732	TX	PASADENA	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77508	0	29.6908	-95.2089	TX	PASADENA	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77510	13731	29.333681	-95.111629	TX	SANTA FE	GALVESTON	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77511	46627	29.393818	-95.245138	TX	ALVIN	BRAZORIA	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77512	0	29.4237	-95.2436	TX	ALVIN	BRAZORIA	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77514	4942	29.707168	-94.571509	TX	ANAHUAC	CHAMBERS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77515	30309	29.175306	-95.453146	TX	ANGLETON	BRAZORIA	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77516	0	29.1692	-95.4319	TX	ANGLETON	BRAZORIA	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77517	5315	29.362568	-95.133901	TX	SANTA FE	GALVESTON	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77518	8673	29.507987	-94.980477	TX	BACLIFF	GALVESTON	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77519	1191	30.239886	-94.599492	TX	BATSON	HARDIN	840	13140	Beaumont-Port Arthur, TX	Beaumont-Port Arthur, TX MSA	13140	Beaumont-Port Arthur, TX
77520	36489	29.770673	-94.875436	TX	BAYTOWN	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77521	49507	29.802893	-94.970966	TX	BAYTOWN	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77522	0	29.7355	-94.9773	TX	BAYTOWN	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77523	17031	29.717741	-94.942237	TX	BAYTOWN	CHAMBERS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77530	31086	29.786922	-95.10919	TX	CHANNELVIEW	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77531	15639	29.055143	-95.382585	TX	CLUTE	BRAZORIA	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77532	26236	29.935714	-95.059406	TX	CROSBY	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77533	1022	30.110404	-94.66002	TX	DAISETTA	LIBERTY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77534	2863	29.216538	-95.29051	TX	DANBURY	BRAZORIA	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77535	31295	30.065757	-94.905504	TX	DAYTON	LIBERTY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77536	30690	29.7138	-95.11695	TX	DEER PARK	HARRIS	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77538	934	30.000606	-94.548544	TX	DEVERS	LIBERTY	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
77539	38806	29.456614	-95.043985	TX	DICKINSON	GALVESTON	3362	26420	Houston-The Woodlands-Sugar Land, TX	Houston-Galveston-Brazoria, TX CMSA	26420	Houston-The Woodlands-Sugar Land, TX
